item_id,name,supplier_id,safety_stock_quantity
164704,item_064703,86,10
164705,item_064704,292,10
164706,item_064705,823,10
164707,item_064706,119,10
164708,item_064707,306,10
164709,item_064708,136,10
164710,item_064709,538,10
164711,item_064710,396,10
164712,item_064711,92,10
164713,item_064712,914,10
164714,item_064713,937,10
164715,item_064714,320,10
164716,item_064715,577,10
164717,item_064716,494,10
164718,item_064717,225,10
164719,item_064718,322,10
164720,item_064719,654,10
164721,item_064720,327,10
164722,item_064721,626,10
164723,item_064722,812,10
164724,item_064723,390,10
164725,item_064724,931,10
164726,item_064725,705,10
164727,item_064726,342,10
164728,item_064727,346,10
164729,item_064728,86,10
164730,item_064729,464,10
164731,item_064730,442,10
164732,item_064731,272,10
164733,item_064732,467,10
164734,item_064733,365,10
164735,item_064734,407,10
164736,item_064735,929,10
164737,item_064736,737,10
164738,item_064737,770,10
164739,item_064738,776,10
164740,item_064739,903,10
164741,item_064740,83,10
164742,item_064741,634,10
164743,item_064742,814,10
164744,item_064743,396,10
164745,item_064744,198,10
164746,item_064745,609,10
164747,item_064746,761,10
164748,item_064747,120,10
164749,item_064748,992,10
164750,item_064749,554,10
164751,item_064750,114,10
164752,item_064751,786,10
164753,item_064752,486,10
164754,item_064753,329,10
164755,item_064754,584,10
164756,item_064755,600,10
164757,item_064756,807,10
164758,item_064757,568,10
164759,item_064758,759,10
164760,item_064759,85,10
164761,item_064760,368,10
164762,item_064761,488,10
164763,item_064762,554,10
164764,item_064763,733,10
164765,item_064764,930,10
164766,item_064765,887,10
164767,item_064766,454,10
164768,item_064767,52,10
164769,item_064768,721,10
164770,item_064769,353,10
164771,item_064770,68,10
164772,item_064771,915,10
164773,item_064772,785,10
164774,item_064773,292,10
164775,item_064774,7,10
164776,item_064775,910,10
164777,item_064776,250,10
164778,item_064777,715,10
164779,item_064778,608,10
164780,item_064779,845,10
164781,item_064780,96,10
164782,item_064781,298,10
164783,item_064782,903,10
164784,item_064783,799,10
164785,item_064784,251,10
164786,item_064785,367,10
164787,item_064786,682,10
164788,item_064787,907,10
164789,item_064788,658,10
164790,item_064789,468,10
164791,item_064790,958,10
164792,item_064791,92,10
164793,item_064792,86,10
164794,item_064793,122,10
164795,item_064794,609,10
164796,item_064795,793,10
164797,item_064796,403,10
164798,item_064797,545,10
164799,item_064798,19,10
164800,item_064799,924,10
164801,item_064800,997,10
164802,item_064801,866,10
164803,item_064802,17,10
164804,item_064803,491,10
164805,item_064804,491,10
164806,item_064805,788,10
164807,item_064806,246,10
164808,item_064807,9,10
164809,item_064808,470,10
164810,item_064809,914,10
164811,item_064810,22,10
164812,item_064811,715,10
164813,item_064812,678,10
164814,item_064813,536,10
164815,item_064814,9,10
164816,item_064815,652,10
164817,item_064816,312,10
164818,item_064817,667,10
164819,item_064818,468,10
164820,item_064819,54,10
164821,item_064820,891,10
164822,item_064821,924,10
164823,item_064822,144,10
164824,item_064823,63,10
164825,item_064824,220,10
164826,item_064825,303,10
164827,item_064826,329,10
164828,item_064827,454,10
164829,item_064828,42,10
164830,item_064829,413,10
164831,item_064830,235,10
164832,item_064831,999,10
164833,item_064832,826,10
164834,item_064833,567,10
164835,item_064834,335,10
164836,item_064835,578,10
164837,item_064836,921,10
164838,item_064837,467,10
164839,item_064838,518,10
164840,item_064839,913,10
164841,item_064840,677,10
164842,item_064841,788,10
164843,item_064842,235,10
164844,item_064843,961,10
164845,item_064844,178,10
164846,item_064845,646,10
164847,item_064846,672,10
164848,item_064847,438,10
164849,item_064848,136,10
164850,item_064849,637,10
164851,item_064850,802,10
164852,item_064851,970,10
164853,item_064852,271,10
164854,item_064853,256,10
164855,item_064854,84,10
164856,item_064855,418,10
164857,item_064856,479,10
164858,item_064857,960,10
164859,item_064858,248,10
164860,item_064859,188,10
164861,item_064860,338,10
164862,item_064861,883,10
164863,item_064862,264,10
164864,item_064863,592,10
164865,item_064864,356,10
164866,item_064865,80,10
164867,item_064866,296,10
164868,item_064867,782,10
164869,item_064868,468,10
164870,item_064869,850,10
164871,item_064870,987,10
164872,item_064871,697,10
164873,item_064872,578,10
164874,item_064873,380,10
164875,item_064874,894,10
164876,item_064875,603,10
164877,item_064876,344,10
164878,item_064877,83,10
164879,item_064878,409,10
164880,item_064879,905,10
164881,item_064880,582,10
164882,item_064881,164,10
164883,item_064882,399,10
164884,item_064883,206,10
164885,item_064884,774,10
164886,item_064885,947,10
164887,item_064886,516,10
164888,item_064887,861,10
164889,item_064888,234,10
164890,item_064889,541,10
164891,item_064890,336,10
164892,item_064891,897,10
164893,item_064892,435,10
164894,item_064893,909,10
164895,item_064894,716,10
164896,item_064895,158,10
164897,item_064896,680,10
164898,item_064897,757,10
164899,item_064898,512,10
164900,item_064899,280,10
164901,item_064900,430,10
164902,item_064901,703,10
164903,item_064902,206,10
164904,item_064903,478,10
164905,item_064904,311,10
164906,item_064905,819,10
164907,item_064906,784,10
164908,item_064907,813,10
164909,item_064908,453,10
164910,item_064909,523,10
164911,item_064910,379,10
164912,item_064911,782,10
164913,item_064912,44,10
164914,item_064913,791,10
164915,item_064914,329,10
164916,item_064915,328,10
164917,item_064916,921,10
164918,item_064917,763,10
164919,item_064918,964,10
164920,item_064919,928,10
164921,item_064920,596,10
164922,item_064921,649,10
164923,item_064922,313,10
164924,item_064923,306,10
164925,item_064924,802,10
164926,item_064925,871,10
164927,item_064926,168,10
164928,item_064927,370,10
164929,item_064928,682,10
164930,item_064929,83,10
164931,item_064930,64,10
164932,item_064931,606,10
164933,item_064932,848,10
164934,item_064933,794,10
164935,item_064934,890,10
164936,item_064935,298,10
164937,item_064936,929,10
164938,item_064937,405,10
164939,item_064938,333,10
164940,item_064939,613,10
164941,item_064940,802,10
164942,item_064941,511,10
164943,item_064942,283,10
164944,item_064943,657,10
164945,item_064944,667,10
164946,item_064945,113,10
164947,item_064946,277,10
164948,item_064947,999,10
164949,item_064948,588,10
164950,item_064949,882,10
164951,item_064950,863,10
164952,item_064951,445,10
164953,item_064952,303,10
164954,item_064953,792,10
164955,item_064954,783,10
164956,item_064955,414,10
164957,item_064956,801,10
164958,item_064957,132,10
164959,item_064958,684,10
164960,item_064959,348,10
164961,item_064960,403,10
164962,item_064961,384,10
164963,item_064962,636,10
164964,item_064963,94,10
164965,item_064964,824,10
164966,item_064965,541,10
164967,item_064966,622,10
164968,item_064967,140,10
164969,item_064968,281,10
164970,item_064969,232,10
164971,item_064970,758,10
164972,item_064971,118,10
164973,item_064972,597,10
164974,item_064973,631,10
164975,item_064974,424,10
164976,item_064975,876,10
164977,item_064976,42,10
164978,item_064977,595,10
164979,item_064978,373,10
164980,item_064979,742,10
164981,item_064980,102,10
164982,item_064981,302,10
164983,item_064982,540,10
164984,item_064983,65,10
164985,item_064984,875,10
164986,item_064985,509,10
164987,item_064986,56,10
164988,item_064987,108,10
164989,item_064988,435,10
164990,item_064989,105,10
164991,item_064990,890,10
164992,item_064991,82,10
164993,item_064992,365,10
164994,item_064993,144,10
164995,item_064994,809,10
164996,item_064995,767,10
164997,item_064996,780,10
164998,item_064997,267,10
164999,item_064998,830,10
165000,item_064999,739,10
165001,item_065000,437,10
165002,item_065001,176,10
165003,item_065002,639,10
165004,item_065003,57,10
165005,item_065004,883,10
165006,item_065005,302,10
165007,item_065006,465,10
165008,item_065007,429,10
165009,item_065008,134,10
165010,item_065009,608,10
165011,item_065010,773,10
165012,item_065011,921,10
165013,item_065012,177,10
165014,item_065013,682,10
165015,item_065014,463,10
165016,item_065015,314,10
165017,item_065016,371,10
165018,item_065017,870,10
165019,item_065018,315,10
165020,item_065019,656,10
165021,item_065020,811,10
165022,item_065021,292,10
165023,item_065022,413,10
165024,item_065023,648,10
165025,item_065024,850,10
165026,item_065025,946,10
165027,item_065026,712,10
165028,item_065027,367,10
165029,item_065028,727,10
165030,item_065029,134,10
165031,item_065030,725,10
165032,item_065031,133,10
165033,item_065032,6,10
165034,item_065033,150,10
165035,item_065034,819,10
165036,item_065035,1000,10
165037,item_065036,955,10
165038,item_065037,888,10
165039,item_065038,541,10
165040,item_065039,320,10
165041,item_065040,391,10
165042,item_065041,209,10
165043,item_065042,609,10
165044,item_065043,184,10
165045,item_065044,220,10
165046,item_065045,722,10
165047,item_065046,699,10
165048,item_065047,115,10
165049,item_065048,603,10
165050,item_065049,433,10
165051,item_065050,48,10
165052,item_065051,129,10
165053,item_065052,255,10
165054,item_065053,988,10
165055,item_065054,567,10
165056,item_065055,467,10
165057,item_065056,24,10
165058,item_065057,35,10
165059,item_065058,949,10
165060,item_065059,857,10
165061,item_065060,301,10
165062,item_065061,752,10
165063,item_065062,359,10
165064,item_065063,552,10
165065,item_065064,596,10
165066,item_065065,28,10
165067,item_065066,171,10
165068,item_065067,437,10
165069,item_065068,169,10
165070,item_065069,113,10
165071,item_065070,691,10
165072,item_065071,169,10
165073,item_065072,724,10
165074,item_065073,388,10
165075,item_065074,917,10
165076,item_065075,702,10
165077,item_065076,32,10
165078,item_065077,652,10
165079,item_065078,379,10
165080,item_065079,823,10
165081,item_065080,141,10
165082,item_065081,920,10
165083,item_065082,200,10
165084,item_065083,16,10
165085,item_065084,999,10
165086,item_065085,435,10
165087,item_065086,465,10
165088,item_065087,836,10
165089,item_065088,518,10
165090,item_065089,489,10
165091,item_065090,993,10
165092,item_065091,763,10
165093,item_065092,226,10
165094,item_065093,437,10
165095,item_065094,739,10
165096,item_065095,619,10
165097,item_065096,586,10
165098,item_065097,442,10
165099,item_065098,86,10
165100,item_065099,413,10
165101,item_065100,577,10
165102,item_065101,964,10
165103,item_065102,284,10
165104,item_065103,588,10
165105,item_065104,966,10
165106,item_065105,379,10
165107,item_065106,594,10
165108,item_065107,98,10
165109,item_065108,539,10
165110,item_065109,541,10
165111,item_065110,121,10
165112,item_065111,145,10
165113,item_065112,341,10
165114,item_065113,584,10
165115,item_065114,50,10
165116,item_065115,426,10
165117,item_065116,118,10
165118,item_065117,44,10
165119,item_065118,280,10
165120,item_065119,839,10
165121,item_065120,421,10
165122,item_065121,993,10
165123,item_065122,874,10
165124,item_065123,921,10
165125,item_065124,288,10
165126,item_065125,142,10
165127,item_065126,409,10
165128,item_065127,588,10
165129,item_065128,985,10
165130,item_065129,466,10
165131,item_065130,949,10
165132,item_065131,900,10
165133,item_065132,199,10
165134,item_065133,180,10
165135,item_065134,802,10
165136,item_065135,176,10
165137,item_065136,713,10
165138,item_065137,743,10
165139,item_065138,973,10
165140,item_065139,526,10
165141,item_065140,252,10
165142,item_065141,603,10
165143,item_065142,913,10
165144,item_065143,627,10
165145,item_065144,738,10
165146,item_065145,455,10
165147,item_065146,283,10
165148,item_065147,940,10
165149,item_065148,84,10
165150,item_065149,109,10
165151,item_065150,492,10
165152,item_065151,654,10
165153,item_065152,433,10
165154,item_065153,958,10
165155,item_065154,640,10
165156,item_065155,624,10
165157,item_065156,414,10
165158,item_065157,390,10
165159,item_065158,106,10
165160,item_065159,557,10
165161,item_065160,315,10
165162,item_065161,172,10
165163,item_065162,198,10
165164,item_065163,473,10
165165,item_065164,538,10
165166,item_065165,915,10
165167,item_065166,590,10
165168,item_065167,86,10
165169,item_065168,292,10
165170,item_065169,384,10
165171,item_065170,164,10
165172,item_065171,760,10
165173,item_065172,894,10
165174,item_065173,300,10
165175,item_065174,119,10
165176,item_065175,241,10
165177,item_065176,740,10
165178,item_065177,709,10
165179,item_065178,626,10
165180,item_065179,153,10
165181,item_065180,106,10
165182,item_065181,256,10
165183,item_065182,968,10
165184,item_065183,19,10
165185,item_065184,477,10
165186,item_065185,86,10
165187,item_065186,240,10
165188,item_065187,854,10
165189,item_065188,28,10
165190,item_065189,954,10
165191,item_065190,928,10
165192,item_065191,973,10
165193,item_065192,500,10
165194,item_065193,177,10
165195,item_065194,169,10
165196,item_065195,822,10
165197,item_065196,948,10
165198,item_065197,789,10
165199,item_065198,275,10
165200,item_065199,157,10
165201,item_065200,148,10
165202,item_065201,285,10
165203,item_065202,982,10
165204,item_065203,834,10
165205,item_065204,302,10
165206,item_065205,156,10
165207,item_065206,309,10
165208,item_065207,805,10
165209,item_065208,204,10
165210,item_065209,936,10
165211,item_065210,477,10
165212,item_065211,974,10
165213,item_065212,486,10
165214,item_065213,108,10
165215,item_065214,489,10
165216,item_065215,989,10
165217,item_065216,774,10
165218,item_065217,219,10
165219,item_065218,115,10
165220,item_065219,353,10
165221,item_065220,122,10
165222,item_065221,4,10
165223,item_065222,392,10
165224,item_065223,425,10
165225,item_065224,151,10
165226,item_065225,149,10
165227,item_065226,163,10
165228,item_065227,819,10
165229,item_065228,8,10
165230,item_065229,647,10
165231,item_065230,523,10
165232,item_065231,342,10
165233,item_065232,561,10
165234,item_065233,491,10
165235,item_065234,747,10
165236,item_065235,409,10
165237,item_065236,699,10
165238,item_065237,265,10
165239,item_065238,152,10
165240,item_065239,86,10
165241,item_065240,491,10
165242,item_065241,776,10
165243,item_065242,45,10
165244,item_065243,96,10
165245,item_065244,93,10
165246,item_065245,316,10
165247,item_065246,495,10
165248,item_065247,590,10
165249,item_065248,888,10
165250,item_065249,781,10
165251,item_065250,403,10
165252,item_065251,364,10
165253,item_065252,339,10
165254,item_065253,479,10
165255,item_065254,163,10
165256,item_065255,64,10
165257,item_065256,815,10
165258,item_065257,781,10
165259,item_065258,473,10
165260,item_065259,11,10
165261,item_065260,650,10
165262,item_065261,374,10
165263,item_065262,153,10
165264,item_065263,889,10
165265,item_065264,607,10
165266,item_065265,467,10
165267,item_065266,215,10
165268,item_065267,548,10
165269,item_065268,175,10
165270,item_065269,234,10
165271,item_065270,989,10
165272,item_065271,857,10
165273,item_065272,481,10
165274,item_065273,769,10
165275,item_065274,113,10
165276,item_065275,767,10
165277,item_065276,661,10
165278,item_065277,925,10
165279,item_065278,281,10
165280,item_065279,704,10
165281,item_065280,827,10
165282,item_065281,627,10
165283,item_065282,535,10
165284,item_065283,180,10
165285,item_065284,394,10
165286,item_065285,238,10
165287,item_065286,876,10
165288,item_065287,351,10
165289,item_065288,604,10
165290,item_065289,945,10
165291,item_065290,228,10
165292,item_065291,168,10
165293,item_065292,850,10
165294,item_065293,711,10
165295,item_065294,280,10
165296,item_065295,878,10
165297,item_065296,112,10
165298,item_065297,998,10
165299,item_065298,172,10
165300,item_065299,434,10
165301,item_065300,104,10
165302,item_065301,270,10
165303,item_065302,105,10
165304,item_065303,761,10
165305,item_065304,231,10
165306,item_065305,155,10
165307,item_065306,229,10
165308,item_065307,421,10
165309,item_065308,259,10
165310,item_065309,816,10
165311,item_065310,777,10
165312,item_065311,657,10
165313,item_065312,172,10
165314,item_065313,290,10
165315,item_065314,589,10
165316,item_065315,596,10
165317,item_065316,504,10
165318,item_065317,743,10
165319,item_065318,474,10
165320,item_065319,520,10
165321,item_065320,743,10
165322,item_065321,990,10
165323,item_065322,768,10
165324,item_065323,754,10
165325,item_065324,978,10
165326,item_065325,533,10
165327,item_065326,115,10
165328,item_065327,564,10
165329,item_065328,385,10
165330,item_065329,346,10
165331,item_065330,139,10
165332,item_065331,801,10
165333,item_065332,599,10
165334,item_065333,990,10
165335,item_065334,217,10
165336,item_065335,138,10
165337,item_065336,685,10
165338,item_065337,114,10
165339,item_065338,533,10
165340,item_065339,211,10
165341,item_065340,872,10
165342,item_065341,955,10
165343,item_065342,18,10
165344,item_065343,864,10
165345,item_065344,198,10
165346,item_065345,396,10
165347,item_065346,763,10
165348,item_065347,332,10
165349,item_065348,964,10
165350,item_065349,574,10
165351,item_065350,473,10
165352,item_065351,67,10
165353,item_065352,301,10
165354,item_065353,310,10
165355,item_065354,195,10
165356,item_065355,881,10
165357,item_065356,659,10
165358,item_065357,889,10
165359,item_065358,689,10
165360,item_065359,253,10
165361,item_065360,809,10
165362,item_065361,798,10
165363,item_065362,262,10
165364,item_065363,485,10
165365,item_065364,437,10
165366,item_065365,854,10
165367,item_065366,601,10
165368,item_065367,465,10
165369,item_065368,464,10
165370,item_065369,276,10
165371,item_065370,238,10
165372,item_065371,680,10
165373,item_065372,341,10
165374,item_065373,643,10
165375,item_065374,948,10
165376,item_065375,666,10
165377,item_065376,276,10
165378,item_065377,472,10
165379,item_065378,659,10
165380,item_065379,281,10
165381,item_065380,455,10
165382,item_065381,446,10
165383,item_065382,286,10
165384,item_065383,122,10
165385,item_065384,991,10
165386,item_065385,820,10
165387,item_065386,205,10
165388,item_065387,990,10
165389,item_065388,382,10
165390,item_065389,274,10
165391,item_065390,154,10
165392,item_065391,606,10
165393,item_065392,28,10
165394,item_065393,422,10
165395,item_065394,544,10
165396,item_065395,426,10
165397,item_065396,663,10
165398,item_065397,113,10
165399,item_065398,445,10
165400,item_065399,761,10
165401,item_065400,493,10
165402,item_065401,892,10
165403,item_065402,84,10
165404,item_065403,248,10
165405,item_065404,329,10
165406,item_065405,338,10
165407,item_065406,64,10
165408,item_065407,184,10
165409,item_065408,524,10
165410,item_065409,611,10
165411,item_065410,432,10
165412,item_065411,15,10
165413,item_065412,26,10
165414,item_065413,33,10
165415,item_065414,436,10
165416,item_065415,316,10
165417,item_065416,861,10
165418,item_065417,511,10
165419,item_065418,438,10
165420,item_065419,908,10
165421,item_065420,846,10
165422,item_065421,530,10
165423,item_065422,198,10
165424,item_065423,733,10
165425,item_065424,402,10
165426,item_065425,939,10
165427,item_065426,587,10
165428,item_065427,113,10
165429,item_065428,869,10
165430,item_065429,114,10
165431,item_065430,277,10
165432,item_065431,244,10
165433,item_065432,296,10
165434,item_065433,90,10
165435,item_065434,174,10
165436,item_065435,164,10
165437,item_065436,256,10
165438,item_065437,241,10
165439,item_065438,209,10
165440,item_065439,912,10
165441,item_065440,253,10
165442,item_065441,934,10
165443,item_065442,471,10
165444,item_065443,577,10
165445,item_065444,785,10
165446,item_065445,479,10
165447,item_065446,47,10
165448,item_065447,700,10
165449,item_065448,519,10
165450,item_065449,4,10
165451,item_065450,779,10
165452,item_065451,116,10
165453,item_065452,685,10
165454,item_065453,847,10
165455,item_065454,910,10
165456,item_065455,232,10
165457,item_065456,869,10
165458,item_065457,853,10
165459,item_065458,215,10
165460,item_065459,26,10
165461,item_065460,84,10
165462,item_065461,745,10
165463,item_065462,128,10
165464,item_065463,516,10
165465,item_065464,186,10
165466,item_065465,380,10
165467,item_065466,706,10
165468,item_065467,590,10
165469,item_065468,271,10
165470,item_065469,393,10
165471,item_065470,129,10
165472,item_065471,768,10
165473,item_065472,545,10
165474,item_065473,265,10
165475,item_065474,442,10
165476,item_065475,573,10
165477,item_065476,592,10
165478,item_065477,52,10
165479,item_065478,281,10
165480,item_065479,226,10
165481,item_065480,115,10
165482,item_065481,424,10
165483,item_065482,62,10
165484,item_065483,577,10
165485,item_065484,120,10
165486,item_065485,746,10
165487,item_065486,786,10
165488,item_065487,31,10
165489,item_065488,646,10
165490,item_065489,104,10
165491,item_065490,985,10
165492,item_065491,757,10
165493,item_065492,186,10
165494,item_065493,350,10
165495,item_065494,439,10
165496,item_065495,304,10
165497,item_065496,218,10
165498,item_065497,465,10
165499,item_065498,650,10
165500,item_065499,905,10
165501,item_065500,198,10
165502,item_065501,645,10
165503,item_065502,937,10
165504,item_065503,146,10
165505,item_065504,388,10
165506,item_065505,778,10
165507,item_065506,791,10
165508,item_065507,801,10
165509,item_065508,365,10
165510,item_065509,822,10
165511,item_065510,254,10
165512,item_065511,323,10
165513,item_065512,980,10
165514,item_065513,692,10
165515,item_065514,746,10
165516,item_065515,15,10
165517,item_065516,625,10
165518,item_065517,939,10
165519,item_065518,733,10
165520,item_065519,755,10
165521,item_065520,781,10
165522,item_065521,996,10
165523,item_065522,191,10
165524,item_065523,636,10
165525,item_065524,693,10
165526,item_065525,774,10
165527,item_065526,433,10
165528,item_065527,137,10
165529,item_065528,62,10
165530,item_065529,661,10
165531,item_065530,303,10
165532,item_065531,548,10
165533,item_065532,925,10
165534,item_065533,662,10
165535,item_065534,341,10
165536,item_065535,764,10
165537,item_065536,396,10
165538,item_065537,443,10
165539,item_065538,924,10
165540,item_065539,305,10
165541,item_065540,409,10
165542,item_065541,320,10
165543,item_065542,922,10
165544,item_065543,671,10
165545,item_065544,273,10
165546,item_065545,733,10
165547,item_065546,3,10
165548,item_065547,47,10
165549,item_065548,105,10
165550,item_065549,990,10
165551,item_065550,277,10
165552,item_065551,622,10
165553,item_065552,397,10
165554,item_065553,26,10
165555,item_065554,687,10
165556,item_065555,777,10
165557,item_065556,427,10
165558,item_065557,659,10
165559,item_065558,681,10
165560,item_065559,720,10
165561,item_065560,71,10
165562,item_065561,465,10
165563,item_065562,736,10
165564,item_065563,355,10
165565,item_065564,153,10
165566,item_065565,651,10
165567,item_065566,778,10
165568,item_065567,114,10
165569,item_065568,691,10
165570,item_065569,793,10
165571,item_065570,227,10
165572,item_065571,468,10
165573,item_065572,182,10
165574,item_065573,748,10
165575,item_065574,81,10
165576,item_065575,404,10
165577,item_065576,553,10
165578,item_065577,702,10
165579,item_065578,795,10
165580,item_065579,889,10
165581,item_065580,23,10
165582,item_065581,843,10
165583,item_065582,835,10
165584,item_065583,656,10
165585,item_065584,426,10
165586,item_065585,222,10
165587,item_065586,638,10
165588,item_065587,511,10
165589,item_065588,809,10
165590,item_065589,335,10
165591,item_065590,482,10
165592,item_065591,528,10
165593,item_065592,279,10
165594,item_065593,353,10
165595,item_065594,138,10
165596,item_065595,116,10
165597,item_065596,604,10
165598,item_065597,370,10
165599,item_065598,377,10
165600,item_065599,103,10
165601,item_065600,229,10
165602,item_065601,962,10
165603,item_065602,568,10
165604,item_065603,818,10
165605,item_065604,468,10
165606,item_065605,962,10
165607,item_065606,69,10
165608,item_065607,360,10
165609,item_065608,209,10
165610,item_065609,848,10
165611,item_065610,455,10
165612,item_065611,94,10
165613,item_065612,476,10
165614,item_065613,472,10
165615,item_065614,458,10
165616,item_065615,504,10
165617,item_065616,776,10
165618,item_065617,146,10
165619,item_065618,155,10
165620,item_065619,799,10
165621,item_065620,15,10
165622,item_065621,988,10
165623,item_065622,192,10
165624,item_065623,905,10
165625,item_065624,792,10
165626,item_065625,554,10
165627,item_065626,407,10
165628,item_065627,458,10
165629,item_065628,400,10
165630,item_065629,822,10
165631,item_065630,533,10
165632,item_065631,768,10
165633,item_065632,625,10
165634,item_065633,309,10
165635,item_065634,353,10
165636,item_065635,401,10
165637,item_065636,55,10
165638,item_065637,616,10
165639,item_065638,207,10
165640,item_065639,461,10
165641,item_065640,689,10
165642,item_065641,787,10
165643,item_065642,4,10
165644,item_065643,23,10
165645,item_065644,897,10
165646,item_065645,775,10
165647,item_065646,425,10
165648,item_065647,678,10
165649,item_065648,519,10
165650,item_065649,297,10
165651,item_065650,306,10
165652,item_065651,135,10
165653,item_065652,972,10
165654,item_065653,830,10
165655,item_065654,770,10
165656,item_065655,392,10
165657,item_065656,688,10
165658,item_065657,176,10
165659,item_065658,44,10
165660,item_065659,947,10
165661,item_065660,154,10
165662,item_065661,42,10
165663,item_065662,515,10
165664,item_065663,639,10
165665,item_065664,945,10
165666,item_065665,740,10
165667,item_065666,250,10
165668,item_065667,318,10
165669,item_065668,287,10
165670,item_065669,785,10
165671,item_065670,583,10
165672,item_065671,674,10
165673,item_065672,676,10
165674,item_065673,413,10
165675,item_065674,678,10
165676,item_065675,664,10
165677,item_065676,285,10
165678,item_065677,916,10
165679,item_065678,56,10
165680,item_065679,768,10
165681,item_065680,494,10
165682,item_065681,862,10
165683,item_065682,160,10
165684,item_065683,818,10
165685,item_065684,400,10
165686,item_065685,253,10
165687,item_065686,216,10
165688,item_065687,70,10
165689,item_065688,630,10
165690,item_065689,39,10
165691,item_065690,635,10
165692,item_065691,887,10
165693,item_065692,300,10
165694,item_065693,456,10
165695,item_065694,820,10
165696,item_065695,807,10
165697,item_065696,203,10
165698,item_065697,252,10
165699,item_065698,203,10
165700,item_065699,383,10
165701,item_065700,484,10
165702,item_065701,186,10
165703,item_065702,772,10
165704,item_065703,337,10
165705,item_065704,657,10
165706,item_065705,38,10
165707,item_065706,626,10
165708,item_065707,843,10
165709,item_065708,483,10
165710,item_065709,564,10
165711,item_065710,232,10
165712,item_065711,402,10
165713,item_065712,227,10
165714,item_065713,775,10
165715,item_065714,883,10
165716,item_065715,469,10
165717,item_065716,934,10
165718,item_065717,666,10
165719,item_065718,119,10
165720,item_065719,651,10
165721,item_065720,492,10
165722,item_065721,943,10
165723,item_065722,697,10
165724,item_065723,490,10
165725,item_065724,191,10
165726,item_065725,849,10
165727,item_065726,543,10
165728,item_065727,822,10
165729,item_065728,294,10
165730,item_065729,272,10
165731,item_065730,329,10
165732,item_065731,928,10
165733,item_065732,570,10
165734,item_065733,630,10
165735,item_065734,585,10
165736,item_065735,234,10
165737,item_065736,509,10
165738,item_065737,347,10
165739,item_065738,149,10
165740,item_065739,133,10
165741,item_065740,853,10
165742,item_065741,692,10
165743,item_065742,415,10
165744,item_065743,81,10
165745,item_065744,424,10
165746,item_065745,513,10
165747,item_065746,345,10
165748,item_065747,733,10
165749,item_065748,728,10
165750,item_065749,698,10
165751,item_065750,198,10
165752,item_065751,66,10
165753,item_065752,716,10
165754,item_065753,494,10
165755,item_065754,163,10
165756,item_065755,233,10
165757,item_065756,160,10
165758,item_065757,369,10
165759,item_065758,467,10
165760,item_065759,984,10
165761,item_065760,948,10
165762,item_065761,439,10
165763,item_065762,878,10
165764,item_065763,460,10
165765,item_065764,134,10
165766,item_065765,156,10
165767,item_065766,95,10
165768,item_065767,88,10
165769,item_065768,722,10
165770,item_065769,117,10
165771,item_065770,751,10
165772,item_065771,834,10
165773,item_065772,339,10
165774,item_065773,560,10
165775,item_065774,548,10
165776,item_065775,743,10
165777,item_065776,324,10
165778,item_065777,268,10
165779,item_065778,562,10
165780,item_065779,926,10
165781,item_065780,31,10
165782,item_065781,30,10
165783,item_065782,500,10
165784,item_065783,315,10
165785,item_065784,614,10
165786,item_065785,151,10
165787,item_065786,479,10
165788,item_065787,73,10
165789,item_065788,842,10
165790,item_065789,779,10
165791,item_065790,248,10
165792,item_065791,696,10
165793,item_065792,392,10
165794,item_065793,571,10
165795,item_065794,480,10
165796,item_065795,905,10
165797,item_065796,227,10
165798,item_065797,6,10
165799,item_065798,223,10
165800,item_065799,921,10
165801,item_065800,803,10
165802,item_065801,225,10
165803,item_065802,369,10
165804,item_065803,687,10
165805,item_065804,946,10
165806,item_065805,958,10
165807,item_065806,366,10
165808,item_065807,870,10
165809,item_065808,351,10
165810,item_065809,942,10
165811,item_065810,660,10
165812,item_065811,990,10
165813,item_065812,174,10
165814,item_065813,259,10
165815,item_065814,678,10
165816,item_065815,183,10
165817,item_065816,272,10
165818,item_065817,711,10
165819,item_065818,153,10
165820,item_065819,727,10
165821,item_065820,833,10
165822,item_065821,688,10
165823,item_065822,618,10
165824,item_065823,890,10
165825,item_065824,50,10
165826,item_065825,416,10
165827,item_065826,670,10
165828,item_065827,635,10
165829,item_065828,994,10
165830,item_065829,733,10
165831,item_065830,848,10
165832,item_065831,177,10
165833,item_065832,668,10
165834,item_065833,643,10
165835,item_065834,727,10
165836,item_065835,157,10
165837,item_065836,320,10
165838,item_065837,469,10
165839,item_065838,6,10
165840,item_065839,754,10
165841,item_065840,596,10
165842,item_065841,429,10
165843,item_065842,877,10
165844,item_065843,264,10
165845,item_065844,77,10
165846,item_065845,660,10
165847,item_065846,61,10
165848,item_065847,590,10
165849,item_065848,122,10
165850,item_065849,872,10
165851,item_065850,596,10
165852,item_065851,218,10
165853,item_065852,624,10
165854,item_065853,813,10
165855,item_065854,735,10
165856,item_065855,693,10
165857,item_065856,989,10
165858,item_065857,440,10
165859,item_065858,339,10
165860,item_065859,617,10
165861,item_065860,916,10
165862,item_065861,81,10
165863,item_065862,378,10
165864,item_065863,752,10
165865,item_065864,197,10
165866,item_065865,755,10
165867,item_065866,435,10
